"id","attributes","description","image_urls","price","product_id","product_name","stock","category_id","version"
"403","{""brand"": ""Harbinger"", ""gender"": ""Unisex"", ""category"": ""Strength Training Gear"", ""gearType"": ""Weightlifting Gloves"", ""specialFeature"": ""Integrated Wrist Wraps""}","Maximize your grip and protect your hands during heavy lifts. Features integrated wrist wraps for joint stability and genuine leather palms padded with resilient open-cell foam.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Sports+Gear/Harbinger_Pro_Wristwrap_Weightlifting_Gloves/Harbinger_Pro_Wristwrap_Weightlifting_Gloves_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Sports+Gear/Harbinger_Pro_Wristwrap_Weightlifting_Gloves/Harbinger_Pro_Wristwrap_Weightlifting_Gloves_2.png""]","750.00","i2xe2ZbeA56uPLp","Harbinger Pro Wristwrap Weightlifting Gloves",300,"41","1"
"404","{""brand"": ""SBD Apparel"", ""approval"": ""IPF Approved"", ""category"": ""Support & Protection"", ""gearType"": ""Knee Sleeves"", ""thickness"": ""7mm""}","The gold standard for powerlifting and heavy squats. Manufactured from 7mm High Grade Neoprene to provide maximum joint compression and support during heavy lifts.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Sports+Gear/SBD_Knee_Sleeves/SBD_Knee_Sleeves_2.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Sports+Gear/SBD_Knee_Sleeves/SBD_Knee_Sleeves_3.jpg""]","3200.00","bCLtEBHXgPD2Ut1","SBD Knee Sleeves",60,"41","1"
"405","{""brand"": ""TriggerPoint"", ""length"": ""13 inches"", ""category"": ""Recovery Equipment"", ""gearType"": ""Foam Roller"", ""specialFeature"": ""Multi-Density Grid Pattern""}","The original hollow core foam roller. Features a patented multi-density surface pattern designed to channel blood and oxygen while rolling through tight muscles and knots.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Sports+Gear/TriggerPoint_GRID_Foam_Roller/TriggerPoint_GRID_Foam_Roller_2.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Sports+Gear/TriggerPoint_GRID_Foam_Roller/TriggerPoint_GRID_Foam_Roller_3.jpeg""]","1300.00","e6YShLOaM6zsxgz","TriggerPoint GRID Foam Roller",150,"41","1"
"406","{""brand"": ""Speedo"", ""category"": ""Swimming Gear"", ""gearType"": ""Goggles"", ""lensType"": ""Mirrored/Anti-Fog"", ""specialFeature"": ""4 Interchangeable Nose Pieces""}","The ultimate performance goggle for competitive swimmers. Offers an ultra-low profile design, a snug inner eye fit, and anti-fog lenses with UV protection.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Sports+Gear/Speedo_Vanquisher_2.0_Swim_Goggles/Speedo_Vanquisher_2.0_Swim_Goggles_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Sports+Gear/Speedo_Vanquisher_2.0_Swim_Goggles/Speedo_Vanquisher_2.0_Swim_Goggles_3.jpg""]","650.00","vZCjLLVuHtF41ni","Speedo Vanquisher 2.0 Swim Goggles",400,"41","1"
"407","{""brand"": ""Crossrope"", ""category"": ""Cardio Gear"", ""gearType"": ""Weighted Jump Rope"", ""components"": ""Slim Handles, 1/4 lb Rope, 1/2 lb Rope"", ""specialFeature"": ""Fast Clip System""}","A premium weighted jump rope system built for fitness. Features quick-change handles and two weighted ropes (1/4 lb and 1/2 lb) for a highly effective cardio and fat-burning workout.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Sports+Gear/Crossrope_Get_Lean_Weighted_Jump_Rope_Set/Crossrope_Get_Lean_Weighted_Jump_Rope_Set_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Sports+Gear/Crossrope_Get_Lean_Weighted_Jump_Rope_Set/Crossrope_Get_Lean_Weighted_Jump_Rope_Set_2.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Sports+Gear/Crossrope_Get_Lean_Weighted_Jump_Rope_Set/Crossrope_Get_Lean_Weighted_Jump_Rope_Set_3.jpg""]","4500.00","i2mG15DR889MpzL","Crossrope Get Lean Weighted Jump Rope Set",85,"41","1"
"408","{""brand"": ""Babolat"", ""weight"": ""300g (Unstrung)"", ""category"": ""Racket Sports"", ""gearType"": ""Tennis Racket"", ""headSize"": ""100 sq in""}","The definitive racket for explosive power. The Pure Drive is equipped with the HTR System for increased torsional rigidity and SWX Pure Feel for unrivaled vibration filtration.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Sports+Gear/Babolat_Pure_Drive_Tennis_Racket/Babolat_Pure_Drive_Tennis_Racket_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Sports+Gear/Babolat_Pure_Drive_Tennis_Racket/Babolat_Pure_Drive_Tennis_Racket_2.jpg""]","8500.00","Q6zAo4SVLnbK9U7","Babolat Pure Drive Tennis Racket",40,"41","1"
"409","{""brand"": ""Giro"", ""category"": ""Cycling Gear"", ""gearType"": ""Helmet"", ""safetyTech"": ""MIPS (Multi-Directional Impact Protection System)"", ""ventilation"": ""25 Wind Tunnel Vents""}","Combines a touch of European flair with slightly deeper coverage and high-performance features. Integrated with MIPS technology to redirect impact energy for superior brain protection.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Sports+Gear/Giro_Syntax_MIPS_Cycling_Helmet/Giro_Syntax_MIPS_Cycling_Helmet_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Sports/Sports+Gear/Giro_Syntax_MIPS_Cycling_Helmet/Giro_Syntax_MIPS_Cycling_Helmet_3.jpg""]","3400.00","gEDcpCmdSHP31JJ","Giro Syntax MIPS Cycling Helmet",110,"41","1"
"410","{""brand"": ""Yamaha"", ""bodyShape"": ""Traditional Western"", ""skillLevel"": ""Beginner"", ""topMaterial"": ""Spruce"", ""categoryType"": ""Acoustic Guitar""}","An excellent entry-level acoustic guitar offering outstanding quality at a truly budget price. Its dreadnought style body provides loud acoustic tone with comfortable playability, making it perfect for beginners.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Stationary/Musical+Instrument/Yamaha_F310_Akustik_Gitar/Yamaha_F310_Akustik_Gitar_3.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Stationary/Musical+Instrument/Yamaha_F310_Akustik_Gitar/Yamaha_F310_Akustik_Gitar_4.jpg""]","4500.00","yDsXz2jXtnnEUA1","Yamaha F310 Akustik Gitar",35,"42","1"
"411","{""brand"": ""Fender"", ""bodyShape"": ""Dreadnought"", ""skillLevel"": ""Beginner/Intermediate"", ""topMaterial"": ""Solid Spruce"", ""categoryType"": ""Acoustic Guitar""}","Ideal for players looking for a high-quality affordable dreadnought with great tone and excellent playability. Features a solid spruce top, comfortable 'Easy-To-Play' neck, and mahogany back and sides.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Stationary/Musical+Instrument/Fender_CD-60S_Dreadnought_Akustik_Gitar/Fender_CD-60S_Dreadnought_Akustik_Gitar_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Stationary/Musical+Instrument/Fender_CD-60S_Dreadnought_Akustik_Gitar/Fender_CD-60S_Dreadnought_Akustik_Gitar_3.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Stationary/Musical+Instrument/Fender_CD-60S_Dreadnought_Akustik_Gitar/Fender_CD-60S_Dreadnought_Akustik_Gitar_4.jpg""]","6800.00","z5t2Nd3llEVMaNq","Fender CD-60S Dreadnought Akustik Gitar",20,"42","1"
"412","{""keys"": ""88 Weighted Keys"", ""brand"": ""Yamaha"", ""weight"": ""11.5 kg"", ""polyphony"": ""64 Notes"", ""categoryType"": ""Digital Piano""}","A compact and portable digital piano featuring an 88-key Graded Hammer Standard (GHS) weighted action keyboard, providing a realistic acoustic piano feel.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Stationary/Musical+Instrument/Yamaha_P-45_Dijital_Piyano/Yamaha_P-45_Dijital_Piyano_2.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Stationary/Musical+Instrument/Yamaha_P-45_Dijital_Piyano/Yamaha_P-45_Dijital_Piyano_3.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Stationary/Musical+Instrument/Yamaha_P-45_Dijital_Piyano/Yamaha_P-45_Dijital_Piyano_4.jpg""]","18500.00","d3cuAf2CJ1IOF6K","Yamaha P-45 Dijital Piyano",15,"42","1"
"413","{""pads"": ""Snare, 3 Toms, Crash, Ride, Hi-Hat"", ""brand"": ""Roland"", ""kickPedal"": ""Beaterless Kick (Low Noise)"", ""categoryType"": ""Electronic Drum Kit"", ""connectivity"": ""USB/MIDI, Headphone Out""}","A compact, highly expressive electronic drum kit designed for quiet practice and small spaces. Features Roland's acclaimed V-Drums sound quality and a sturdy, height-adjustable stand.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Stationary/Musical+Instrument/Roland_TD-02K_Elektronik_Bateri_Seti/Roland_TD-02K_Elektronik_Bateri_Seti_2.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Stationary/Musical+Instrument/Roland_TD-02K_Elektronik_Bateri_Seti/Roland_TD-02K_Elektronik_Bateri_Seti_4.jpg""]","15900.00","C1nHmoTvL9bWdtD","Roland TD-02K Elektronik Bateri Seti",12,"42","1"
"414","{""size"": ""Soprano"", ""brand"": ""Kala"", ""finish"": ""Satin"", ""material"": ""Mahogany"", ""categoryType"": ""Ukulele""}","A classic, mahogany soprano ukulele that has become an industry standard. It produces a full-bodied tone with plenty of sweet highs and mellow lows.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Stationary/Musical+Instrument/Kala_KA-15S_Soprano_Ukulele/Kala_KA-15S_Soprano_Ukulele_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Stationary/Musical+Instrument/Kala_KA-15S_Soprano_Ukulele/Kala_KA-15S_Soprano_Ukulele_4.jpg""]","1850.00","H9sgpWBrnzQXe7x","Kala KA-15S Soprano Ukulele",45,"42","1"
"415","{""keys"": ""61 Non-weighted Keys"", ""brand"": ""Casio"", ""power"": ""AC Adaptor or 6 AA Batteries"", ""polyphony"": ""48 Notes"", ""categoryType"": ""Portable Keyboard""}","Ultra-compact and lightweight 61-key portable keyboard with an integrated carrying handle. Features 400 tones, 77 rhythms, and Dance Music Mode for creative fun on the go.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Stationary/Musical+Instrument/Casio_CT-S200_Ta%C5%9F%C4%B1nabilir_Klavye/Casio_CT-S200_Ta%C5%9F%C4%B1nabilir_Klavye_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Stationary/Musical+Instrument/Casio_CT-S200_Ta%C5%9F%C4%B1nabilir_Klavye/Casio_CT-S200_Ta%C5%9F%C4%B1nabilir_Klavye_2.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Stationary/Musical+Instrument/Casio_CT-S200_Ta%C5%9F%C4%B1nabilir_Klavye/Casio_CT-S200_Ta%C5%9F%C4%B1nabilir_Klavye_3.jpeg""]","4500.00","P685psFbFK6guLw","Casio CT-S200 Taşınabilir Klavye",30,"42","1"
"416","{""brand"": ""Epiphone"", ""finish"": ""Vintage Edition (VE)"", ""pickups"": ""2 x Open-Coil Humbuckers"", ""bodyMaterial"": ""Poplar"", ""categoryType"": ""Electric Guitar""}","A classic Les Paul profile with a lightweight poplar body. Equipped with Epiphone open-coil humbuckers for massive rock tones, making it an ideal starter electric guitar.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Stationary/Musical+Instrument/Epiphone_Les_Paul_Special_VE_Elektro_Gitar/Epiphone_Les_Paul_Special_VE_Elektro_Gitar_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Stationary/Musical+Instrument/Epiphone_Les_Paul_Special_VE_Elektro_Gitar/Epiphone_Les_Paul_Special_VE_Elektro_Gitar_4.jpg""]","7200.00","vq6bJ7XKFOGZWfs","Epiphone Les Paul Special VE Elektro Gitar",25,"42","1"
"417","{""brand"": ""Ibanez"", ""pickups"": ""Dynamix P and J"", ""strings"": ""4"", ""categoryType"": ""Electric Bass Guitar"", ""specialFeature"": ""Phat II Active Bass Boost""}","A sleek and comfortable bass guitar that packs a powerful punch. Features an active Phat II EQ for an extra low-end boost and a comfortable maple neck.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Stationary/Musical+Instrument/Ibanez_GSR200_Bas_Gitar/Ibanez_GSR200_Bas_Gitar_1.png"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Stationary/Musical+Instrument/Ibanez_GSR200_Bas_Gitar/Ibanez_GSR200_Bas_Gitar_3.jpg""]","8400.00","zbBcJMyYcyfUNnT","Ibanez GSR200 Bas Gitar",18,"42","1"
"418","{""keys"": ""37 Slim Keys"", ""brand"": ""Korg"", ""polyphony"": ""4 Voices"", ""synthesis"": ""Analog"", ""categoryType"": ""Synthesizer""}","A stylish, innovative, 37-key fully programmable analog polyphonic synthesizer. Features a 16-step polyphonic note and motion sequencer, plus a built-in oscilloscope.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Stationary/Musical+Instrument/Korg_Minilogue_Analog_Synthesizer/Korg_Minilogue_Analog_Synthesizer_1.png"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Stationary/Musical+Instrument/Korg_Minilogue_Analog_Synthesizer/Korg_Minilogue_Analog_Synthesizer_2.png"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Stationary/Musical+Instrument/Korg_Minilogue_Analog_Synthesizer/Korg_Minilogue_Analog_Synthesizer_3.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Stationary/Musical+Instrument/Korg_Minilogue_Analog_Synthesizer/Korg_Minilogue_Analog_Synthesizer_4.png""]","24500.00","EqHjsXLDQTRladQ","Korg Minilogue Analog Synthesizer",8,"42","1"
"419","{""brand"": ""Yamaha"", ""strings"": ""Nylon"", ""fretboard"": ""Rosewood"", ""topMaterial"": ""Spruce"", ""categoryType"": ""Classical Guitar""}","One of Yamaha's most inexpensive full-size classical models, offering an outstanding level of craftsmanship, quality, tone, and playability with nylon strings.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Stationary/Musical+Instrument/Yamaha_C40_Klasik_Gitar/Yamaha_C40_Klasik_Gitar_2.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Stationary/Musical+Instrument/Yamaha_C40_Klasik_Gitar/Yamaha_C40_Klasik_Gitar_5.jpg""]","4200.00","nwx5xFPb4LFAlMo","Yamaha C40 Klasik Gitar",50,"42","1"
"420","{""brand"": ""Hafız Mustafa 1864"", ""origin"": ""Istanbul, Türkiye"", ""weight"": ""500g"", ""category"": ""Food Souvenir""}","A luxurious assortment of traditional Turkish Delight (Lokum) featuring pistachio, pomegranate, and honey flavors, presented in an elegant metal tin.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Stationary/Gift/Haf%C4%B1z_Mustafa_Premium_Mixed_Turkish_Delight/Haf%C4%B1z_Mustafa_Premium_Mixed_Turkish_Delight_1.jpeg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Stationary/Gift/Haf%C4%B1z_Mustafa_Premium_Mixed_Turkish_Delight/Haf%C4%B1z_Mustafa_Premium_Mixed_Turkish_Delight_2.jpg""]","850.00","3lX9Sue61zIkynb","Hafız Mustafa Premium Mixed Turkish Delight",120,"43","1"
"421","{""brand"": ""Anatolian Crafts"", ""category"": ""Home Decor Souvenir"", ""diameter"": ""15 cm"", ""material"": ""Glass, Macrame""}","Authentic handmade glass Evil Eye amulet designed to protect your home from bad energy. Includes a woven macrame hanging rope.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Stationary/Gift/Handmade_Glass_Evil_Eye_(Nazar_Boncu%C4%9Fu)_Wall_Decor/Handmade_Glass_Evil_Eye_(Nazar_Boncu%C4%9Fu)_Wall_Decor_2.jpg""]","350.00","jF7IgRifT5KM18u","Handmade Glass Evil Eye (Nazar Boncuğu) Wall Decor",200,"43","1"
"422","{""brand"": ""Istanbul Souvenirs"", ""feature"": ""Musical Wind-up"", ""category"": ""Collectible"", ""material"": ""Glass, Resin""}","A beautifully detailed snow globe featuring the iconic Galata Tower. Plays a nostalgic Istanbul melody when wound up.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Stationary/Gift/Galata_Tower_Musical_Snow_Globe/Galata_Tower_Musical_Snow_Globe_1.jpg""]","450.00","FC0cS1OlhWLAUfM","Galata Tower Musical Snow Globe",85,"43","1"
"423","{""brand"": ""Kurukahveci Mehmet Efendi"", ""origin"": ""Türkiye"", ""category"": ""Beverage Kit"", ""components"": ""Coffee, Copper Pot, 2 Cups""}","The perfect gift for coffee lovers. Includes 250g of fresh roasted Turkish coffee, a traditional copper cezve (pot), and two porcelain cups.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Stationary/Gift/Kurukahveci_Mehmet_Efendi_Turkish_Coffee_Set/Kurukahveci_Mehmet_Efendi_Turkish_Coffee_Set_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Stationary/Gift/Kurukahveci_Mehmet_Efendi_Turkish_Coffee_Set/Kurukahveci_Mehmet_Efendi_Turkish_Coffee_Set_5.jpg""]","650.00","2oK5zpIIA8Rwtlq","Kurukahveci Mehmet Efendi Turkish Coffee Set",150,"43","1"
"424","{""brand"": ""Grand Bazaar Ceramics"", ""category"": ""Ceramics"", ""diameter"": ""20 cm"", ""material"": ""Ceramic"", ""craftsmanship"": ""Hand-painted""}","A vibrant, hand-painted ceramic bowl featuring traditional Iznik floral motifs (tulips and carnations). Perfect as a decorative piece or serving bowl.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Stationary/Gift/Iznik_Style_Hand-Painted_Ceramic_Bowl/Iznik_Style_Hand-Painted_Ceramic_Bowl_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Stationary/Gift/Iznik_Style_Hand-Painted_Ceramic_Bowl/Iznik_Style_Hand-Painted_Ceramic_Bowl_3.jpg""]","550.00","R5YjhsQn9Q0hevS","Iznik Style Hand-Painted Ceramic Bowl",60,"43","1"
"425","{""brand"": ""City Magnets"", ""category"": ""Magnet"", ""material"": ""Polyresin"", ""packSize"": ""4 Pieces""}","A set of 4 highly detailed 3D fridge magnets featuring the Hagia Sophia, Blue Mosque, Bosphorus Bridge, and Maiden's Tower.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Stationary/Gift/Istanbul_Landmarks_3D_Magnet_Set/Istanbul_Landmarks_3D_Magnet_Set_10.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Stationary/Gift/Istanbul_Landmarks_3D_Magnet_Set/Istanbul_Landmarks_3D_Magnet_Set_2.jpg""]","150.00","jmaghQUOank61TT","Istanbul Landmarks 3D Magnet Set",300,"43","1"
"426","{""brand"": ""Ottoman Lighting"", ""height"": ""35 cm"", ""bulbType"": ""E14"", ""category"": ""Lighting"", ""material"": ""Glass, Metal""}","Bring the magical ambiance of Istanbul into your home. This handmade mosaic lamp features colorful cut glass pieces set into intricate brass-toned metalwork.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Stationary/Gift/Traditional_Turkish_Mosaic_Table_Lamp/Traditional_Turkish_Mosaic_Table_Lamp_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Stationary/Gift/Traditional_Turkish_Mosaic_Table_Lamp/Traditional_Turkish_Mosaic_Table_Lamp_2.jpg""]","1250.00","zX9WKro8ieCvGA9","Traditional Turkish Mosaic Table Lamp",40,"43","1"
"427","{""brand"": ""Sufi Arts"", ""height"": ""25 cm"", ""category"": ""Figurine"", ""material"": ""Bronze-finished Resin""}","An elegant bronze-finished figurine capturing the spiritual movement of a Sufi Whirling Dervish. A meaningful cultural keepsake.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Stationary/Gift/Bronze_Whirling_Dervish_Figurine/Bronze_Whirling_Dervish_Figurine_4.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Stationary/Gift/Bronze_Whirling_Dervish_Figurine/Bronze_Whirling_Dervish_Figurine_5.jpg""]","780.00","CsHCTBlv8Nn3XtP","Bronze Whirling Dervish Figurine",55,"43","1"
